business_name,categories,address,rating,latitude,longitude,review_count
Mama's Original Pizza & Pasta,"Pizza, Italian","3311 Motor Ave, Los Angeles, CA 90034",3.5,34.02877,-118.4108,292
Mr. Sate,"Indonesian, Asian Fusion","3456 Motor Ave, Unit 104, Los Angeles, CA 90034",4.5,34.0269938,-118.408793,351
Mayura Indian Restaurant,Indian,"10406 Venice Blvd, Culver City, CA 90232",4.0,34.0199619314769,-118.404037426984,1585
Ugly Roll Sushi,Sushi Bars,"11128 Palms Blvd, Los Angeles, CA 90034",4.0,34.01927558832603,-118.42116564908794,734
Julie Goes Green,"Vegan, Italian, Pizza","11140 Palms Blvd, Los Angeles, CA 90034",4.5,34.01917739540666,-118.42172885074994,356
Iron Teapot Dim Sum & Bar,"Dim Sum, Cantonese, Bars","10306 Venice Blvd, Los Angeles, CA 90034",4.0,34.020695,-118.402863,703
Gloria's Cafe,"Mexican, Latin American, Seafood","10227 Venice Blvd, Los Angeles, CA 90034",4.0,34.0214793,-118.4025151,1753
Niko Niko Sushi,"Sushi Bars, Japanese","10839 National Blvd, Los Angeles, CA 90064",4.0,34.0305539,-118.4212936,306
Palms Ramen Yumeya,"Ramen, Soup","11127 Palms Blvd, Los Angeles, CA 90034",4.0,34.0197425659629,-118.421615436673,510
Gaby's Mediterranean Restaurant Cafe,Mediterranean,"10445 Venice Blvd, Los Angeles, CA 90034",3.5,34.02028,-118.40506,1066
Banana Leaf Indian Restaurant,"Indian, Halal","10408 Venice Blvd, Culver City, CA 90232",4.0,34.01985,-118.40413,133
La Flama,"Specialty Food, Tacos","10717 Venice Blvd, Los Angeles, CA 90034",4.5,34.018738,-118.407669,53
Tripp Burgers,"Burgers, Caterers, Pop-Up Restaurants","3458 S Sepulveda Blvd, Los Angeles, CA 90034",4.0,34.020397,-118.422313,142
My Mango Sticky Rice,"Desserts, Vegan","3468-3466 S Sepulveda Blvd, Los Angeles, CA 90034",4.5,34.0195033371765,-118.422350843156,30
Brazilian BBQ,"Barbeque, Brazilian, Steakhouses","3456 S Sepulveda Blvd, Los Angeles, CA 90034",4.0,34.0204805,-118.4221063,34
Es Con Sabor West,Salvadoran,"10401 Venice Blvd, Ste R, Los Angeles, CA 90034",4.0,34.02060904227162,-118.40453470886628,165
Tacos Andino,"Tacos, Street Vendors","3458 S Sepulveda Blvd, Los Angeles, CA 90034",4.5,34.0199356185884,-118.422667011405,43
Señorita's Tamales,"Mexican, Pop-Up Restaurants","Palms Blvd National Blvd, Los Angeles, CA 90034",5.0,34.0301138864681,-118.402745592313,41
Cosina Alambre 26,Mexican,"10429 Venice Blvd, Los Angeles, CA 90034",5.0,34.02035,-118.40493,13
Everytable,"Salad, Fast Food, Sandwiches","10419 Venice Blvd, Ste 101-A, Los Angeles, CA 90034",4.0,34.02057,-118.40448,12
McDonald's,"Fast Food, Burgers, Coffee & Tea","10623 Venice Blvd, Los Angeles, CA 90034",2.0,34.0193367872548,-118.406966552138,280
Chinatown Express,"Chinese, Barbeque, Hawaiian","10350 Venice Blvd, Culver City, CA 90232",3.0,34.02049471203578,-118.4032976253804,92
KAiTORiYAKiTORi,"Food Tours, Street Vendors, Japanese","10413 Tabor St, Los Angeles, CA 90034",5.0,34.02473,-118.40789,4
Burger King,"Burgers, Fast Food","3520 Sepulveda Blvd, Los Angeles, CA 90034",2.0,34.0188963809462,-118.421343192458,89
Jack in the Box,"Burgers, Fast Food, Tacos","10701 Venice Blvd, Los Angeles, CA 90034",2.0,34.01892,-118.40744,98
Winchell's Donuts,"Donuts, Sandwiches, Coffee & Tea","10833 National, West Los Angeles, CA 90064",2.5,34.030818,-118.421374,76
Pizza Hut,"Pizza, Chicken Wings, Fast Food","11146 Palms Blvd, Los Angeles, CA 90034",2.0,34.01909,-118.42177,94
Woodbine Park,Parks,"3409 S Vinton Ave, Los Angeles, CA 90034",4.0,34.028037511346,-118.408595323563,18
Simpang Asia,"Indonesian, Malaysian, Halal","10433 National Blvd, Ste 2, Los Angeles, CA 90034",4.0,34.02909410650919,-118.41171110776088,2117
Madre Oaxacan Restaurant and Mezcaleria,Mexican,"10426 National Blvd, Los Angeles, CA 90034",4.0,34.0287002,-118.4114403,1227
Good Day Thai Kitchen and Cafe,"Thai, Cafes","10428 1/2 National Blvd, Los Angeles, CA 90034",4.5,34.02861,-118.41143,249
Burrata House,"Sandwiches, Italian, Pasta Shops","3272 Motor Ave, Los Angeles, CA 90034",4.5,34.02979,-118.410755,609
Kotoya Ramen,Ramen,"10422 National Blvd, Los Angeles, CA 90034",4.0,34.0287551620623,-118.411274230794,682
n/naka,Japanese,"3455 Overland Ave, Los Angeles, CA 90034",4.5,34.02507,-118.41227,925
Lobster & Beer,"Seafood, Beer Bar","3456 Motor Ave, Ste 101, Los Angeles, CA 90034",4.0,34.026873716673464,-118.40866954358448,1221
The Vegan Joint,Vegan,"10438 National Blvd, Los Angeles, CA 90034",4.0,34.0285966348823,-118.411620547176,955
The Irish Times Pub & Restaurant,"Irish, Irish Pub","3267 Motor Ave, Los Angeles, CA 90034",4.0,34.02955,-118.4114,283
The Garage on Motor Ave,"American (New), Burgers, Sports Bars","3387 Motor Ave, Los Angeles, CA 90034",3.5,34.0276505239069,-118.409853711639,575
Lokal Sandwich Shop,"Sandwiches, Coffee & Tea, Breakfast & Brunch","10433 National Blvd, 1A, Los Angeles, CA 90034",4.5,34.02908,-118.41166,510
Mama's Original Pizza & Pasta,"Pizza, Italian","3311 Motor Ave, Los Angeles, CA 90034",3.5,34.02877,-118.4108,292
Boardwalk 11 Karaoke Bar and Grill,"Karaoke, American (New), Gastropubs","10433 National Blvd, Los Angeles, CA 90034",3.5,34.029245,-118.411669,435
The Doughroom,"American (New), Italian, Pizza","3409 Overland Ave, Los Angeles, CA 90034",4.0,34.0255407029642,-118.412643982327,845
Benny's Tacos & Rotisserie Chicken in Culver City,"Mexican, Breakfast & Brunch","10401 Venice Blvd, Ste 101b, Culver City, CA 90034",4.5,34.020608,-118.404542,960
Mr. Sate,"Indonesian, Asian Fusion","3456 Motor Ave, Unit 104, Los Angeles, CA 90034",4.5,34.0269938,-118.408793,351
Hu's Szechwan Restaurant,Szechuan,"10450 National Blvd, Los Angeles, CA 90034",3.5,34.02873,-118.41211,528
The Coop Pizza,"Pizza, Sandwiches, Italian","10006 National Blvd, Los Angeles, CA 90034",4.5,34.0289553357089,-118.403455365908,852
Phorage,"Vietnamese, Beer, Wine & Spirits, Noodles","3300 Overland Ave, Los Angeles, CA 90034",3.5,34.027499,-118.413281,1034
Versailles Cuban Food,"Cuban, Sandwiches, Seafood","10319 Venice Blvd, Los Angeles, CA 90034",4.0,34.02114,-118.4036,2708
Tandoori Eats,"Indian, Halal","10004 National Blvd, Los Angeles, CA 90034",5.0,34.0290013752151,-118.403463533333,803
Emily Grill,Korean,"10020 Venice Blvd, Culver City, CA 90232",5.0,34.0224317,-118.3998059,371
Mee and Greet,"Vietnamese, Pan Asian, Burgers","3500 Overland Ave, Ste 150, Los Angeles, CA 90034",4.0,34.0248259705828,-118.411131312985,419
Sushi Zo | West Los Angeles,"Japanese, Sushi Bars","9824 National Blvd, Ste C, Los Angeles, CA 90034",4.0,34.0311016,-118.400832,769
El Barrio Neighborhood Tacos,"Tacos, New Mexican Cuisine, Pizza","3500 Overland Ave, Ste 100, Los Angeles, CA 90034",4.0,34.0246774,-118.4110389,321
Lenzini's Pizza,"Pizza, Italian, Salad","3500 Overland Ave, Ste 120, Los Angeles, CA 90034",4.0,34.02469634181463,-118.41104162605608,687
Iron Teapot Dim Sum & Bar,"Dim Sum, Cantonese, Bars","10306 Venice Blvd, Los Angeles, CA 90034",4.0,34.020695,-118.402863,703
Gloria's Cafe,"Mexican, Latin American, Seafood","10227 Venice Blvd, Los Angeles, CA 90034",4.0,34.0214793,-118.4025151,1753
The Red Chickz,"Chicken Shop, American (Traditional), Halal","10100 Venice Blvd, Culver City, CA 90232",4.5,34.02195,-118.40048,186
Kogi Taqueria,"Mexican, Asian Fusion, Food Trucks","3434 Overland Ave, Los Angeles, CA 90034",3.5,34.02544594957541,-118.41188275585574,747
Phovorite Vietnamese Kitchen,"Vietnamese, Thai","10026 Venice Blvd, Culver City, CA 90232",4.0,34.0224325,-118.3999714,441
Annapurna Cuisine,"Indian, Vegetarian, Buffets","10200 Venice Blvd, Ste 101, Culver City, CA 90232",4.0,34.020733,-118.40168,662
The Grain Cafe,"Vegan, Salad, Wraps","10032 Venice Blvd, Culver City, CA 90232",4.5,34.0222794125188,-118.399649933333,169
Natalee Thai,Thai,"10101 Venice Blvd, Los Angeles, CA 90034",3.5,34.02276,-118.40074,1639
Angelicas Cemitas Originales,"Mexican, Food Trucks","10113 Venice Blvd, Los Angeles, CA 90034",4.5,34.02223,-118.4016,54
TreeHouse Thai,"Thai, Asian Fusion, Beer, Wine & Spirits","10200 Venice Blvd, Ste 207, Culver City, CA 90232",3.5,34.0214549,-118.4016947,377
Taco Plus,"Mexican, Burgers","9824 National Blvd, Los Angeles, CA 90034",3.5,34.031244,-118.4005224,298
Es Con Sabor West,Salvadoran,"10401 Venice Blvd, Ste R, Los Angeles, CA 90034",4.0,34.02060904227162,-118.40453470886628,165
Juquila,"Mexican, Fast Food","10022 Venice Blvd, Culver City, CA 90232",4.0,34.022435,-118.3999679,144
K & A Canton Restaurant,Chinese,"9840 National Blvd, Los Angeles, CA 90034",3.5,34.0311497,-118.400895,216
Señorita's Tamales,"Mexican, Pop-Up Restaurants","Palms Blvd National Blvd, Los Angeles, CA 90034",5.0,34.0301138864681,-118.402745592313,41
Rubens Tacos,Mexican,"10113 Venice Blvd, Los Angeles, CA 90034",3.5,34.02199,-118.401354,130
Takeshy town,"Food Trucks, Mexican","10113 Venice Blvd, Los Angeles, CA 90034",4.5,34.02223,-118.4016,13
Cemitas Catering,"Food Trucks, Mexican","Venice Blvd, Los Angeles, Los Angeles, CA 90034",4.5,34.0219177578916,-118.401525264178,22
Everytable,"Salad, Fast Food, Sandwiches","10419 Venice Blvd, Ste 101-A, Los Angeles, CA 90034",4.0,34.02057,-118.40448,12
KAiTORiYAKiTORi,"Food Tours, Street Vendors, Japanese","10413 Tabor St, Los Angeles, CA 90034",5.0,34.02473,-118.40789,4
Chinatown Express,"Chinese, Barbeque, Hawaiian","10350 Venice Blvd, Culver City, CA 90232",3.0,34.02049471203578,-118.4032976253804,92
Papa Johns Pizza,"Pizza, Chicken Wings, Fast Food","9844 National Blvd, Los Angeles, CA 90034",2.0,34.0307271,-118.400895953373,97
Subway,"Fast Food, Sandwiches","9842 National Blvd, Los Angeles, CA 90034",2.0,34.0307897008422,-118.40089815,47
Mariscos El Real,"Food Trucks, Tacos","10113 Venice Blvd, Los Angeles, CA 90034",5.0,34.0221004,-118.4018018,2
Woodbine Park,Parks,"3409 S Vinton Ave, Los Angeles, CA 90034",4.0,34.028037511346,-118.408595323563,18
Tsujita LA Artisan Noodle,"Ramen, Noodles","2057 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.0395785158514,-118.442669604805,4827
Chinchikurin - Sawtelle,Japanese,"2119 Sawtelle Blvd, Los Angeles, CA 90025",4.5,34.03886,-118.44226,786
Hermanito,"Mexican, Cocktail Bars, Whiskey Bars","2024 Sawtelle Blvd, Los Angeles, CA 90025",4.5,34.04048617,-118.44290783,650
The Backhouse,"Sushi Bars, Japanese, Bars","10915 W Pico Blvd, Los Angeles, CA 90064",4.0,34.03962,-118.4302,1003
Daikokuya Sawtelle,"Ramen, Noodles","2208 Sawtelle Blvd, Los Angeles, CA 90064",4.0,34.0379731,-118.4407533,2010
Marugame Udon - Sawtelle,"Japanese, Noodles, Asian Fusion","2029 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.040073,-118.443176,1913
Sorry Not Sorry,"Cocktail Bars, Wine Bars, American (New)","11520 W Pico Blvd, Los Angeles, CA 90064",4.0,34.0331,-118.4425,282
Sonoritas Prime Tacos,Mexican,"2004 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.04093,-118.44328,1840
Burger Bitch,"Dive Bars, Cocktail Bars, Burgers","11326 W Pico Blvd, Los Angeles, CA 90064",4.0,34.03468,-118.43933,169
Black Sheep Burgers,"Burgers, Salad, Sandwiches","11313 Mississippi Ave, Los Angeles, CA 90025",4.5,34.039413,-118.442961,630
Bossa Nova Brazilian Cuisine,"Brazilian, Pizza","10982 W Pico Blvd, Los Angeles, CA 90064",3.5,34.038288,-118.4319864,1516
The Wellesbourne,"Lounges, Cocktail Bars, Tapas/Small Plates","10929 W Pico Blvd, Los Angeles, CA 90064",4.0,34.0395213036595,-118.43047792887566,1032
Tatsu Ramen,Ramen,"2123 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.038943,-118.442405,3866
Anzu,"Japanese, Burgers, Chicken Shop","11270 La Grange Ave, Los Angeles, CA 90025",4.5,34.0410783,-118.4432467,382
Tenkatori Sawtelle,"Chicken Wings, Japanese, Gluten-Free","2130 sawtelle Blvd, Ste 210B, Los Angeles, CA 90025",5.0,34.0390561,-118.4414552,236
Menya TIGRE ,"Ramen, Japanese Curry, Noodles","2012 Sawtelle Blvd, Los Angeles, CA 90025",4.5,34.040696,-118.443184,315
LaLa Rice Thai Eatery and More,"Thai, Asian Fusion","11688 Gateway Blvd, Los Angeles, CA 90064",4.5,34.0286,-118.44298,156
Hide Sushi Japanese Restaurant,"Japanese, Sushi Bars","2040 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.04018562441368,-118.44281737388977,1819
Sushi Tsujita,"Sushi Bars, Japanese","2006 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.0408863,-118.4434155,386
Kaz The Soba Place,"Japanese, Noodles","2047 Sawtelle Blvd, Los Angeles, CA 90025",4.5,34.03974,-118.44286,210
Manpuku Japanese BBQ Dining - West LA,"Japanese, Barbeque","2125 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.03876,-118.44218,760
Alex Food's: Cemitas Poblanas,"Food Trucks, Tacos, Caterers","11060 W Pico Blvd, Los Angeles, CA 90064",4.5,34.036758,-118.434098,55
Killer Noodle Tsujita,"Ramen, Noodles","2030 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.0403356686275,-118.44285526441772,1403
Tsujita La Artisan Noodle Annex,"Ramen, Noodles","2050 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.04009453797435,-118.44255562,2123
Nong La Cafe,"Vietnamese, Soup","2055 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.0401001,-118.4431229,1534
Spoon & Pork,"Filipino, American (New), Tapas/Small Plates","2121 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.03889,-118.44213,140
Aroma Cafe,"Mediterranean, Cafes","2530 Overland Ave, Los Angeles, CA 90064",4.0,34.0399268,-118.4233433,410
Mori Sushi,"Sushi Bars, Japanese","11500 W Pico Blvd, Los Angeles, CA 90064",4.0,34.0332107543945,-118.442161560059,343
Pastina,Italian,"2260 Westwood Blvd, Los Angeles, CA 90064",4.0,34.0431365966797,-118.430656433105,315
Oops! Sushi & Sake Bar,"Sushi Bars, Japanese","11670 W Gateway Blvd, Los Angeles, CA 90064",4.0,34.02894564087057,-118.44270907891878,747
Gyu-Kaku Japanese BBQ,"Japanese, Barbeque, Asian Fusion","10925 W Pico Blvd, Los Angeles, CA 90064",3.5,34.0394075,-118.4303465,1138
Millet Crepe,Creperies,"2011 Sawtelle Blvd, Los Angeles, CA 90025",4.5,34.04049915967792,-118.44358451389508,1229
Seoul House of Tofu,"Korean, Seafood, Soup","2101 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.0392205951154,-118.442666190498,1082
Hiko Sushi,"Sushi Bars, Japanese","11275 National Blvd, Los Angeles, CA 90064",4.0,34.026682,-118.431138,413
Wine House Kitchen,"Vietnamese, Wine Bars, Cocktail Bars","2311 Cotner Ave, Los Angeles, CA 90064",4.5,34.037409,-118.438358,35
The Carving Board,Sandwiches,"11676 Gateway Blvd, Los Angeles, CA 90064",4.5,34.028883,-118.44268,491
El Super Taco,"Mexican, Sandwiches","11300 W Pico Blvd, Los Angeles, CA 90064",4.0,34.035315,-118.438773,252
The Six Chow House West Los Angeles,"Desserts, Salad, Cocktail Bars","10668 W Pico Blvd, Los Angeles, CA 90064",4.0,34.04197,-118.42398,892
The Apple Pan,"Burgers, Sandwiches, Coffee & Tea","10801 W Pico Blvd, Los Angeles, CA 90064",3.5,34.04074,-118.42786,3385
Il Moro Restaurant,"Italian, Pizza, Cocktail Bars","11400 W Olympic Blvd, Los Angeles, CA 90064",4.0,34.03646122600446,-118.44281634341188,335
Midoh Sawtelle,"Japanese, Desserts","2130 Sawtelle Blvd, Ste 200, West Los Angeles, CA 90025",4.0,34.039279,-118.441607,189
Hop Li Seafood Restaurant,"Chinese, Seafood","10974 W Pico Blvd, Los Angeles, CA 90064",3.5,34.0384221,-118.4317743,522
Pazzo Pizzeria,Pizza,"11104 W Olympic Blvd, Los Angeles, CA 90064",4.0,34.0399772,-118.4380223,307
Tokyo Kalbi,"Japanese, Barbeque, Salad","11664 Gateway Blvd, Los Angeles, CA 90064",4.0,34.0289994723339,-118.442841838623,174
Ramenya,"Ramen, Asian Fusion","11660 Gateway Blvd, Los Angeles, CA 90064",4.0,34.0290184,-118.4427032,536
La Serenata de Garibaldi,Mexican,"10924 W Pico Blvd, Los Angeles, CA 90064",4.0,34.039,-118.43016,548
Jaipur Cuisine of India,Indian,"10916 W Pico Blvd, Los Angeles, CA 90064",4.0,34.039176940918,-118.429794311523,731
dan modern chinese,"Chinese, Noodles, Taiwanese","2049 Sawtelle Blvd, Los Angeles, CA 90025",4.0,34.03956,-118.44285,421
Nijiya Market - Sawtelle,"Japanese, International Grocery, Seafood Markets","2130 Sawtelle Blvd, Ste 105, Los Angeles, CA 90025",4.0,34.0390595273903,-118.441541333365,672
Vicini,"Italian, Seafood, Pasta Shops","10645 W Pico Blvd, Los Angeles, CA 90064",4.5,34.042826,-118.423481,45
405 Freeway - San Diego Freeway,Landmarks & Historical Buildings,"405 Santa Monica Fwy, Los Angeles, CA 90015",2.0,34.0275965388776,-118.43051970005,15
Belles Beach House,"Hawaiian, Tiki Bars, Izakaya","24 Windward Ave, Los Angeles, CA 90291",4.0,33.98698,-118.47301,901
Great White,"Cafes, Breakfast & Brunch, American (New)","1604 Pacific Ave, Los Angeles, CA 90291",4.0,33.9876717,-118.4720547,1160
Tocaya - Venice,"Mexican, Gluten-Free","1715 Pacific Ave, Venice, CA 90291",4.5,33.986639,-118.471641,1041
Teddy's Red Tacos - Venice Beach,Mexican,"46 Windward Ave, Venice Beach, CA 90291",4.0,33.9871789,-118.4727213,1530
Market - Los Angeles,"Italian, Wine Bars, Cocktail Bars","72 Market St, Los Angeles, CA 90291",4.5,33.98797,-118.47293,194
Ospi,"Italian, Pizza, Cocktail Bars","2025 Pacific Ave, Venice, CA 90291",4.5,33.98512,-118.47027,886
High Rooftop Lounge,"Lounges, American (New), Venues & Event Spaces","1697 Pacific Ave, Venice, CA 90291",3.5,33.98714,-118.47209,958
Erwin's General Marketplace,"Coffee & Tea, Beer, Wine & Spirits, Breakfast & Brunch","1697 Pacific Ave, Venice, CA 90291",4.0,33.98695,-118.47245,337
Hama Sushi,"Sushi Bars, Ramen","213 Windward Ave, Venice, CA 90291",3.5,33.98856,-118.47076,593
Gran Blanco,"Cocktail Bars, Mediterranean","80 Windward Ave, Venice, CA 90291",3.5,33.98745,-118.472356,129
Felix Trattoria,"Italian, Cocktail Bars","1023 Abbot Kinney Blvd, Los Angeles, CA 90291",4.0,33.9922105356835,-118.471898393972,1274
Barrique,"Wine Bars, Italian","796 Main St, Venice, CA 90291",4.5,33.993164,-118.474656,719
Venice Cucina,"Italian, Diners, Breakfast & Brunch","209 Windward Ave, Venice, CA 90291",4.0,33.98858,-118.47101,310
El Huarique,Peruvian,"1301 Ocean Front Walk, Ste 10, Venice, CA 90291",4.5,33.988507,-118.474756,519
Eggslut,Breakfast & Brunch,"1611 Pacific Ave, Los Angeles, CA 90291",4.0,33.9874889,-118.472299,1010
Mao's Kitchen,Chinese,"1512 Pacific Ave, Venice, CA 90291",3.0,33.98799,-118.47227,1028
Sidewalk Cafe,"Tacos, Sports Bars, Pizza","1401 Ocean Front Walk, Venice, CA 90291",3.0,33.98787487647,-118.47434869017,973
The Butcher's Daughter,"Vegetarian, Cafes, Gluten-Free","1205 Abbot Kinney Blvd, Venice, CA 90291",4.0,33.99175168312585,-118.46922975982794,1972
Charcoal Venice,"American (New), Wine Bars","425 Washington Blvd, Marina Del Rey, CA 90292",4.0,33.98171,-118.46299,683
Turn Dough,"Bakeries, Cafes, Ice Cream & Frozen Yogurt","1425 Ocean Front Walk, Venice, CA 90291",4.5,33.9876175,-118.47411190215531,153
The Wee Chippy,Fish & Chips,"1301 Ocean Front Walk, Ste 9, Venice, CA 90291",4.5,33.988507,-118.474756,305
Gjelina,"American (New), Breakfast & Brunch","1429 Abbot Kinney Blvd, Venice, CA 90291",3.5,33.9905576,-118.4650685,5212
Piccolo Ristoranti - Venice,Italian,"1616 Abbot Kinney, Venice, CA 90291",4.5,33.989575,-118.46369,151
Venice Fish Tacos and Smoothies,"Breakfast & Brunch, Burgers, Sandwiches","1701 Ocean Front Walk, Los Angeles, CA 90291",4.5,33.9862191311708,-118.473043441772,166
Fig Tree Venice,"Cafes, American (Traditional), Bars","429 Ocean Front Walk, Los Angeles, CA 90291",4.0,33.99351405458125,-118.4790622987976,563
Nighthawk: Breakfast Bar,"Bars, American (New), Breakfast & Brunch","417 Washington Blvd, Venice, CA 90292",4.0,33.9813676,-118.4630661,1336
Plancha Tacos,Mexican,"2024 Pacific Ave, Venice, CA 90291",4.0,33.985350813271275,-118.46996425982825,576
Ggiata - Venice,"Sandwiches, Salad, Breakfast & Brunch","83 Windward Ave, Los Angeles, CA 90291",4.0,33.98783,-118.47252,26
Venice Way Pizza,Pizza,"1697 Pacific Ave, Venice, CA 90291",4.0,33.986966,-118.472459,65
The Rose Venice,"Cafes, Wine Bars","220 Rose Ave, Venice, CA 90291",3.5,33.99623714102038,-118.47710811244932,2545
Cafe Collage,"Coffee & Tea, Breakfast & Brunch, Sandwiches","1518 Pacific Ave, Venice, CA 90291",4.0,33.9880323,-118.4723342,303
Fabios Pasta,"Italian, Noodles","1301 Ocean Front Walk, Ste 7, Venice, CA 90291",4.5,33.988498,-118.474791,54
The Waterfront Venice,"Beer Gardens, Tacos, American (Traditional)","205 Ocean Front Walk, Venice, CA 90291",4.0,33.995132,-118.480711,629
Townhouse Cocktails,"Music Venues, Cocktail Bars","52 Windward Ave, Venice, CA 90291",3.0,33.9872,-118.47258,433
The Pier House,"Breakfast & Brunch, Seafood, Cocktail Bars","7 Washington Blvd, Venice, CA 90291",4.0,33.979283,-118.466758,368
Moto Azabu Sushi Bar & Grill,"Sushi Bars, Izakaya","517 Washington Blvd, Fl 2, Marina del Rey, CA 90292",4.5,33.982954,-118.461155,368
The Tasting Kitchen,"Bars, Italian","1633 Abbot Kinney Blvd, Venice, CA 90291",3.5,33.98975,-118.46306,1693
Ōwa,"Sushi Bars, Bars, Japanese","1635 Abbot Kinney Blvd, Los Angeles, CA 90291",4.5,33.98962,-118.46309,35
Abbot's Pizza Company,Pizza,"1407 Abbot Kinney Blvd, Venice, CA 90291",4.0,33.990714248671864,-118.46572928591384,1151
Fruit Gallery,"Juice Bars & Smoothies, Wraps","9 Westminster Ave, Venice, CA 90291",4.5,33.98876150148504,-118.4747929561221,115
The Anchor,"American (New), Bars, Seafood","235 Main St, Venice, CA 90291",4.0,33.9970197,-118.4789505,1252
Winston House,"Music Venues, Cocktail Bars","23 Windward Ave, Venice, CA 90291",3.5,33.987364564462744,-118.47333017299266,101
Sushi Enya - Marina Del Rey,"Sushi Bars, Japanese","123 Washington Blvd, Marina del Rey, CA 90292",4.5,33.98027,-118.46522,223
Beach & Brew,"Bars, American (New), Beer, Wine & Spirits","405 Washington Blvd, Venice, CA 90292",4.0,33.98127,-118.46345,114
Mañana Venice,"Coffee & Tea, Breakfast & Brunch, Acai Bowls","1378 Main St, Los Angeles, CA 90291",4.5,33.98964420064436,-118.4720799,11
Greenleaf Kitchen & Cocktails,"Salad, American (New), Breakfast & Brunch","1239 Abbot Kinney Blvd, Venice, CA 90291",3.5,33.9914603,-118.4683135,476
Dudley Market,"Wine Bars, Seafood","9 Dudley Ave, Venice, CA 90291",4.0,33.994246,-118.479673,232
Little Lunch Coffee,"Cafes, Coffee & Tea","50 Brooks Ave, Venice, CA 90291",4.5,33.9915473,-118.4753745,117
Bellissimo Venice,"Coffee & Tea, Breakfast & Brunch, Sandwiches","68 N Venice Blvd, Ste A, Venice, CA 90291",4.5,33.98476,-118.47014,197
SoCal Vibes Abbot Kinney,"Bars, American (New), Breweries","1522 Abbot Kinney Blvd, Los Angeles, CA 90291",5.0,33.98988785142313,-118.4641958,24
Venice Beach Boardwalk,"Beaches, Pop-up Shops, Skate Parks","1800 Ocean Front Walk, Venice, CA 90291",4.0,33.9856883341048,-118.4727637977754,972
Venice Beach,"Beaches, Skate Parks","1500 Ocean Front Walk, Venice, CA 90291",4.0,33.9872834945151,-118.474083466122,674
South Park Doggie - Adventureland South Bay,"Pet Boarding, Pet Training, Dog Parks","945 W 190th St, Gardena, CA 90248",4.5,33.85862979061654,-118.2922585,143
South Park Doggie - Doggieland LA,"Pet Boarding, Pet Training, Dog Parks","147 W 24th St, Los Angeles, CA 90007",5.0,34.02755,-118.26898,130
Venice Skate Park,Skate Parks,"123 Venice Beach, Venice, CA 90291",4.5,33.98713,-118.475524,47
Pretend City Children's Museum,"Venues & Event Spaces, Children's Museums, Community Service/Non-Profit","29 Hubble, Irvine, CA 92618",4.0,33.641901,-117.739271,920
Rubel Castle,"Museums, Historical Tours","844 N Live Oak Ave, Glendora, CA 91741",5.0,34.15012,-117.85437,43
Pour La Pooch,"Pet Groomers, Pet Sitting, Dog Parks","7617 Beverly Blvd, Los Angeles, CA 90036",4.5,34.0764,-118.35609,185
Westminster Dog Park,"Parks, Pets","1234 Pacific Ave, Venice, CA 90291",2.5,33.9898210018873,-118.473888337612,37
Coyote Skateboard Lessons,"Skate Parks, Trainers","300 Ocean Front Walk, Los Angeles, CA 90291",5.0,33.9943902,-118.4805297,6
Coast Gallery,"Art Galleries, Painters, Museums","540 S Coast Hwy, Ste 100, Laguna Beach, CA 92651",3.5,33.5406451,-117.7817268,19
Venice Renaissance Building,Landmarks & Historical Buildings,"Main St & Rose Ave, Los Angeles, CA 90291",5.0,33.9959337304456,-118.478140283379,2
Linnie Canal Park,Parks,"2401 Dell Ave, Los Angeles, CA 90291",3.0,33.9848275182643,-118.466596025618,9
Niko Niko Sushi,"Sushi Bars, Japanese","10839 National Blvd, Los Angeles, CA 90064",4.0,34.0305539,-118.4212936,306
n/naka,Japanese,"3455 Overland Ave, Los Angeles, CA 90034",4.5,34.02507,-118.41227,925
Simpang Asia,"Indonesian, Malaysian, Halal","10433 National Blvd, Ste 2, Los Angeles, CA 90034",4.0,34.02909410650919,-118.41171110776088,2117
Madre Oaxacan Restaurant and Mezcaleria,Mexican,"10426 National Blvd, Los Angeles, CA 90034",4.0,34.0287002,-118.4114403,1227
Burrata House,"Sandwiches, Italian, Pasta Shops","3272 Motor Ave, Los Angeles, CA 90034",4.5,34.02979,-118.410755,609
Good Day Thai Kitchen and Cafe,"Thai, Cafes","10428 1/2 National Blvd, Los Angeles, CA 90034",4.5,34.02861,-118.41143,249
The Doughroom,"American (New), Italian, Pizza","3409 Overland Ave, Los Angeles, CA 90034",4.0,34.0255407029642,-118.412643982327,845
Hiko Sushi,"Sushi Bars, Japanese","11275 National Blvd, Los Angeles, CA 90064",4.0,34.026682,-118.431138,413
